dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
salted;spam;00851.dc5452f80ba0bb8481dfc48f70380c4d;00851__salted__broad__cp00AD__single.dc5452f80ba0bb8481dfc48f70380c4d;broad;00AD;subject;1;0;True;16.9;5.0;18;DATE_IN_FUTURE_12_24|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1965 | Spam: True ; 16.9 / 5.0"
salted;spam;00851.dc5452f80ba0bb8481dfc48f70380c4d;00851__salted__broad__cp200B__single.dc5452f80ba0bb8481dfc48f70380c4d;broad;200B;subject;1;0;True;16.9;5.0;18;DATE_IN_FUTURE_12_24|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1968 | Spam: True ; 16.9 / 5.0"
salted;spam;00851.dc5452f80ba0bb8481dfc48f70380c4d;00851__salted__broad__cp200C__single.dc5452f80ba0bb8481dfc48f70380c4d;broad;200C;subject;1;0;True;16.9;5.0;18;DATE_IN_FUTURE_12_24|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1968 | Spam: True ; 16.9 / 5.0"
salted;spam;00851.dc5452f80ba0bb8481dfc48f70380c4d;00851__salted__broad__cp200D__single.dc5452f80ba0bb8481dfc48f70380c4d;broad;200D;subject;1;0;True;16.9;5.0;18;DATE_IN_FUTURE_12_24|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1968 | Spam: True ; 16.9 / 5.0"
salted;spam;00861.e8b94fc9514d2d2cbb541b01e2dda726;00861__salted__broad__cp00AD__single.e8b94fc9514d2d2cbb541b01e2dda726;broad;00AD;body;0;3;True;15.9;5.0;20;DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|EXCUSE_24|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HTTP_ESCAPED_HOST|HTTP_EXCESSIVE_ESCAPES|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|PERCENT_RANDOM|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 965 | Spam: True ; 15.9 / 5.0"
salted;spam;00861.e8b94fc9514d2d2cbb541b01e2dda726;00861__salted__broad__cp200B__single.e8b94fc9514d2d2cbb541b01e2dda726;broad;200B;body;0;3;True;15.9;5.0;20;DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|EXCUSE_24|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HTTP_ESCAPED_HOST|HTTP_EXCESSIVE_ESCAPES|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|PERCENT_RANDOM|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 965 | Spam: True ; 15.9 / 5.0"
salted;spam;00861.e8b94fc9514d2d2cbb541b01e2dda726;00861__salted__broad__cp200C__single.e8b94fc9514d2d2cbb541b01e2dda726;broad;200C;body;0;3;True;15.9;5.0;20;DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|EXCUSE_24|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HTTP_ESCAPED_HOST|HTTP_EXCESSIVE_ESCAPES|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|PERCENT_RANDOM|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 965 | Spam: True ; 15.9 / 5.0"
salted;spam;00861.e8b94fc9514d2d2cbb541b01e2dda726;00861__salted__broad__cp200D__single.e8b94fc9514d2d2cbb541b01e2dda726;broad;200D;body;0;3;True;15.9;5.0;20;DATE_IN_FUTURE_06_12|END_FUTURE_EMAILS|EXCUSE_24|FREEMAIL_FROM|FREEMAIL_REPLYTO|FREEMAIL_REPLYTO_END_DIGIT|HK_RANDOM_ENVFROM|HK_RANDOM_FROM|HTTP_ESCAPED_HOST|HTTP_EXCESSIVE_ESCAPES|INVALID_DATE_TZ_ABSURD|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|PERCENT_RANDOM|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO|SUBJ_ALL_CAPS;SPAMD/1.1 0 EX_OK;"Content-length: 965 | Spam: True ; 15.9 / 5.0"
salted;spam;00891.730d12d96dcfa7812a51d12d9a3b6a1c;00891__salted__broad__cp00AD__single.730d12d96dcfa7812a51d12d9a3b6a1c;broad;00AD;body;0;3;False;4.0;5.0;9;DATE_IN_PAST_12_24|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 2214 | Spam: False ; 4.0 / 5.0"
salted;spam;00891.730d12d96dcfa7812a51d12d9a3b6a1c;00891__salted__broad__cp200B__single.730d12d96dcfa7812a51d12d9a3b6a1c;broad;200B;body;0;3;False;4.0;5.0;9;DATE_IN_PAST_12_24|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 2210 | Spam: False ; 4.0 / 5.0"
salted;spam;00891.730d12d96dcfa7812a51d12d9a3b6a1c;00891__salted__broad__cp200C__single.730d12d96dcfa7812a51d12d9a3b6a1c;broad;200C;body;0;3;False;4.0;5.0;9;DATE_IN_PAST_12_24|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 2210 | Spam: False ; 4.0 / 5.0"
salted;spam;00891.730d12d96dcfa7812a51d12d9a3b6a1c;00891__salted__broad__cp200D__single.730d12d96dcfa7812a51d12d9a3b6a1c;broad;200D;body;0;3;False;4.0;5.0;9;DATE_IN_PAST_12_24|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAILING_LIST_MULTI|MILLION_USD|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 2210 | Spam: False ; 4.0 / 5.0"
salted;spam;00925.6ba2770acb214c661a26e54b4d03c119;00925__salted__broad__cp00AD__single.6ba2770acb214c661a26e54b4d03c119;broad;00AD;both;1;3;True;16.4;5.0;9;DATE_IN_PAST_96_XX|FORGED_MUA_EUDORA|INVALID_DATE|MAY_BE_FORGED|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RCVD_FAKE_HELO_DOTCOM|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 821 | Spam: True ; 16.4 / 5.0"
salted;spam;00925.6ba2770acb214c661a26e54b4d03c119;00925__salted__broad__cp200B__single.6ba2770acb214c661a26e54b4d03c119;broad;200B;both;1;3;True;16.4;5.0;9;DATE_IN_PAST_96_XX|FORGED_MUA_EUDORA|INVALID_DATE|MAY_BE_FORGED|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RCVD_FAKE_HELO_DOTCOM|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 824 | Spam: True ; 16.4 / 5.0"
salted;spam;00925.6ba2770acb214c661a26e54b4d03c119;00925__salted__broad__cp200C__single.6ba2770acb214c661a26e54b4d03c119;broad;200C;both;1;3;True;16.4;5.0;9;DATE_IN_PAST_96_XX|FORGED_MUA_EUDORA|INVALID_DATE|MAY_BE_FORGED|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RCVD_FAKE_HELO_DOTCOM|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 824 | Spam: True ; 16.4 / 5.0"
salted;spam;00925.6ba2770acb214c661a26e54b4d03c119;00925__salted__broad__cp200D__single.6ba2770acb214c661a26e54b4d03c119;broad;200D;both;1;3;True;16.4;5.0;9;DATE_IN_PAST_96_XX|FORGED_MUA_EUDORA|INVALID_DATE|MAY_BE_FORGED|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RCVD_FAKE_HELO_DOTCOM|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 824 | Spam: True ; 16.4 / 5.0"
salted;spam;00933.751d91a92c5f2a40baf68615e49b3fc2;00933__salted__broad__cp00AD__single.751d91a92c5f2a40baf68615e49b3fc2;broad;00AD;subject;1;0;True;9.8;5.0;12;DATE_IN_FUTURE_06_12|EXCUSE_4|FORGED_OUTLOOK_HTML|HEADER_FROM_DIFFERENT_DOMAINS|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MIXED_HREF_CASE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 868 | Spam: True ; 9.8 / 5.0"
salted;spam;00933.751d91a92c5f2a40baf68615e49b3fc2;00933__salted__broad__cp200B__single.751d91a92c5f2a40baf68615e49b3fc2;broad;200B;subject;1;0;True;9.8;5.0;12;DATE_IN_FUTURE_06_12|EXCUSE_4|FORGED_OUTLOOK_HTML|HEADER_FROM_DIFFERENT_DOMAINS|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MIXED_HREF_CASE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 871 | Spam: True ; 9.8 / 5.0"
salted;spam;00933.751d91a92c5f2a40baf68615e49b3fc2;00933__salted__broad__cp200C__single.751d91a92c5f2a40baf68615e49b3fc2;broad;200C;subject;1;0;True;9.8;5.0;12;DATE_IN_FUTURE_06_12|EXCUSE_4|FORGED_OUTLOOK_HTML|HEADER_FROM_DIFFERENT_DOMAINS|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MIXED_HREF_CASE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 871 | Spam: True ; 9.8 / 5.0"
salted;spam;00933.751d91a92c5f2a40baf68615e49b3fc2;00933__salted__broad__cp200D__single.751d91a92c5f2a40baf68615e49b3fc2;broad;200D;subject;1;0;True;9.8;5.0;12;DATE_IN_FUTURE_06_12|EXCUSE_4|FORGED_OUTLOOK_HTML|HEADER_FROM_DIFFERENT_DOMAINS|HTML_MESSAGE|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MIXED_HREF_CASE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 871 | Spam: True ; 9.8 / 5.0"
salted;spam;00939.8d335bc76836e51b449de9f6b38aa0f8;00939__salted__broad__cp00AD__single.8d335bc76836e51b449de9f6b38aa0f8;broad;00AD;body;0;3;True;9.6;5.0;8;HEADER_FROM_DIFFERENT_DOMAINS|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SUSPICIOUS_RECIPS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1448 | Spam: True ; 9.6 / 5.0"
salted;spam;00939.8d335bc76836e51b449de9f6b38aa0f8;00939__salted__broad__cp200B__single.8d335bc76836e51b449de9f6b38aa0f8;broad;200B;body;0;3;True;10.6;5.0;9;FUZZY_CLICK_HERE|HEADER_FROM_DIFFERENT_DOMAINS|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1469 | Spam: True ; 10.6 / 5.0"
salted;spam;00939.8d335bc76836e51b449de9f6b38aa0f8;00939__salted__broad__cp200C__single.8d335bc76836e51b449de9f6b38aa0f8;broad;200C;body;0;3;True;10.6;5.0;9;FUZZY_CLICK_HERE|HEADER_FROM_DIFFERENT_DOMAINS|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1469 | Spam: True ; 10.6 / 5.0"
salted;spam;00939.8d335bc76836e51b449de9f6b38aa0f8;00939__salted__broad__cp200D__single.8d335bc76836e51b449de9f6b38aa0f8;broad;200D;body;0;3;True;10.6;5.0;9;FUZZY_CLICK_HERE|HEADER_FROM_DIFFERENT_DOMAINS|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SUSPICIOUS_RECIPS;SPAMD/1.1 0 EX_OK;"Content-length: 1469 | Spam: True ; 10.6 / 5.0"
salted;spam;00940.33bee147237876bc1f28b1bf21b586a0;00940__salted__broad__cp00AD__single.33bee147237876bc1f28b1bf21b586a0;broad;00AD;both;1;3;True;12.7;5.0;16;ADVANCE_FEE_5_NEW_MONEY|FORM_FRAUD_5|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLY|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAY_BE_FORGED|MONEY_FORM_SHORT|MONEY_FRAUD_8|NAME_EMAIL_DIFF|NA_DOLLARS|PDS_FROM_2_EMAILS|SPOOFED_FREEMAIL|T_FILL_THIS_FORM_SHORT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 903 | Spam: True ; 12.7 / 5.0"
salted;spam;00940.33bee147237876bc1f28b1bf21b586a0;00940__salted__broad__cp200B__single.33bee147237876bc1f28b1bf21b586a0;broad;200B;both;1;3;True;12.7;5.0;16;ADVANCE_FEE_5_NEW_MONEY|FORM_FRAUD_5|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLY|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAY_BE_FORGED|MONEY_FORM_SHORT|MONEY_FRAUD_8|NAME_EMAIL_DIFF|NA_DOLLARS|PDS_FROM_2_EMAILS|SPOOFED_FREEMAIL|T_FILL_THIS_FORM_SHORT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 906 | Spam: True ; 12.7 / 5.0"
salted;spam;00940.33bee147237876bc1f28b1bf21b586a0;00940__salted__broad__cp200C__single.33bee147237876bc1f28b1bf21b586a0;broad;200C;both;1;3;True;12.7;5.0;16;ADVANCE_FEE_5_NEW_MONEY|FORM_FRAUD_5|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLY|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAY_BE_FORGED|MONEY_FORM_SHORT|MONEY_FRAUD_8|NAME_EMAIL_DIFF|NA_DOLLARS|PDS_FROM_2_EMAILS|SPOOFED_FREEMAIL|T_FILL_THIS_FORM_SHORT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 906 | Spam: True ; 12.7 / 5.0"
salted;spam;00940.33bee147237876bc1f28b1bf21b586a0;00940__salted__broad__cp200D__single.33bee147237876bc1f28b1bf21b586a0;broad;200D;both;1;3;True;12.7;5.0;16;ADVANCE_FEE_5_NEW_MONEY|FORM_FRAUD_5|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLY|HEADER_FROM_DIFFERENT_DOMAINS|LOTS_OF_MONEY|MAY_BE_FORGED|MONEY_FORM_SHORT|MONEY_FRAUD_8|NAME_EMAIL_DIFF|NA_DOLLARS|PDS_FROM_2_EMAILS|SPOOFED_FREEMAIL|T_FILL_THIS_FORM_SHORT|URG_BIZ	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 906 | Spam: True ; 12.7 / 5.0"
salted;spam;00947.e4d80402e902f1ea42cfc539bb279afd;00947__salted__broad__cp00AD__single.e4d80402e902f1ea42cfc539bb279afd;broad;00AD;subject;1;0;True;10.1;5.0;18;DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1250 | Spam: True ; 10.1 / 5.0"
salted;spam;00947.e4d80402e902f1ea42cfc539bb279afd;00947__salted__broad__cp200B__single.e4d80402e902f1ea42cfc539bb279afd;broad;200B;subject;1;0;True;10.1;5.0;18;DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1253 | Spam: True ; 10.1 / 5.0"
salted;spam;00947.e4d80402e902f1ea42cfc539bb279afd;00947__salted__broad__cp200C__single.e4d80402e902f1ea42cfc539bb279afd;broad;200C;subject;1;0;True;10.1;5.0;18;DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1253 | Spam: True ; 10.1 / 5.0"
salted;spam;00947.e4d80402e902f1ea42cfc539bb279afd;00947__salted__broad__cp200D__single.e4d80402e902f1ea42cfc539bb279afd;broad;200D;subject;1;0;True;10.1;5.0;18;DATE_IN_FUTURE_06_12|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|HTML_FONT_FACE_BAD|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|MAILING_LIST_MULTI|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1253 | Spam: True ; 10.1 / 5.0"
salted;spam;00948.674250d39ae9ea6d1c054fd6f7b52cee;00948__salted__broad__cp00AD__single.674250d39ae9ea6d1c054fd6f7b52cee;broad;00AD;body;0;3;False;1.3;5.0;2;LOTS_OF_MONEY|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1443 | Spam: False ; 1.3 / 5.0"
salted;spam;00948.674250d39ae9ea6d1c054fd6f7b52cee;00948__salted__broad__cp200B__single.674250d39ae9ea6d1c054fd6f7b52cee;broad;200B;body;0;3;False;1.3;5.0;2;LOTS_OF_MONEY|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1443 | Spam: False ; 1.3 / 5.0"
salted;spam;00948.674250d39ae9ea6d1c054fd6f7b52cee;00948__salted__broad__cp200C__single.674250d39ae9ea6d1c054fd6f7b52cee;broad;200C;body;0;3;False;1.3;5.0;2;LOTS_OF_MONEY|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1443 | Spam: False ; 1.3 / 5.0"
salted;spam;00948.674250d39ae9ea6d1c054fd6f7b52cee;00948__salted__broad__cp200D__single.674250d39ae9ea6d1c054fd6f7b52cee;broad;200D;body;0;3;False;1.3;5.0;2;LOTS_OF_MONEY|RDNS_NONE	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1443 | Spam: False ; 1.3 / 5.0"
salted;spam;00953.906b4905eb02cfb9a093162f3c143252;00953__salted__broad__cp00AD__single.906b4905eb02cfb9a093162f3c143252;broad;00AD;subject;1;0;False;0.3;5.0;3;MAILING_LIST_MULTI|RDNS_NONE|TVD_SPACE_RATIO;SPAMD/1.1 0 EX_OK;"Content-length: 1964 | Spam: False ; 0.3 / 5.0"
salted;spam;00953.906b4905eb02cfb9a093162f3c143252;00953__salted__broad__cp200B__single.906b4905eb02cfb9a093162f3c143252;broad;200B;subject;1;0;False;0.3;5.0;3;MAILING_LIST_MULTI|RDNS_NONE|TVD_SPACE_RATIO;SPAMD/1.1 0 EX_OK;"Content-length: 1967 | Spam: False ; 0.3 / 5.0"
salted;spam;00953.906b4905eb02cfb9a093162f3c143252;00953__salted__broad__cp200C__single.906b4905eb02cfb9a093162f3c143252;broad;200C;subject;1;0;False;0.3;5.0;3;MAILING_LIST_MULTI|RDNS_NONE|TVD_SPACE_RATIO;SPAMD/1.1 0 EX_OK;"Content-length: 1967 | Spam: False ; 0.3 / 5.0"
salted;spam;00953.906b4905eb02cfb9a093162f3c143252;00953__salted__broad__cp200D__single.906b4905eb02cfb9a093162f3c143252;broad;200D;subject;1;0;False;0.3;5.0;3;MAILING_LIST_MULTI|RDNS_NONE|TVD_SPACE_RATIO;SPAMD/1.1 0 EX_OK;"Content-length: 1967 | Spam: False ; 0.3 / 5.0"
salted;spam;00956.bd15831ffe9661a5395b8ec491a4fed2;00956__salted__broad__cp00AD__single.bd15831ffe9661a5395b8ec491a4fed2;broad;00AD;subject;1;0;True;5.2;5.0;7;BANG_GUAR|GUARANTEED_100_PERCENT|HTML_IMAGE_RATIO_04|HTML_MESSAGE|MIME_HEADER_CTYPE_ONLY|MIME_HTML_ONLY|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 829 | Spam: True ; 5.2 / 5.0"
salted;spam;00956.bd15831ffe9661a5395b8ec491a4fed2;00956__salted__broad__cp200B__single.bd15831ffe9661a5395b8ec491a4fed2;broad;200B;subject;1;0;True;5.2;5.0;7;BANG_GUAR|GUARANTEED_100_PERCENT|HTML_IMAGE_RATIO_04|HTML_MESSAGE|MIME_HEADER_CTYPE_ONLY|MIME_HTML_ONLY|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 832 | Spam: True ; 5.2 / 5.0"
salted;spam;00956.bd15831ffe9661a5395b8ec491a4fed2;00956__salted__broad__cp200C__single.bd15831ffe9661a5395b8ec491a4fed2;broad;200C;subject;1;0;True;5.2;5.0;7;BANG_GUAR|GUARANTEED_100_PERCENT|HTML_IMAGE_RATIO_04|HTML_MESSAGE|MIME_HEADER_CTYPE_ONLY|MIME_HTML_ONLY|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 832 | Spam: True ; 5.2 / 5.0"
