message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,subject_original_tokens,subject_salted_tokens,body_original_tokens,body_salted_tokens
00937.ab1a356a481bf9a59d00fd39d309e33f,00937__salted__extended__cp00AD__single.ab1a356a481bf9a59d00fd39d309e33f,extended,00AD,single,,,,"Lagos, Nigeria, Sir","La­gos, Ni­geria, Si­r"
00938.cdac5333fc78f7128fd8f2905fe4b89b,00938__salted__extended__cp200B__single.cdac5333fc78f7128fd8f2905fe4b89b,extended,200B,single,,Qualified,Qu​alified,,
00938.cdac5333fc78f7128fd8f2905fe4b89b,00938__salted__extended__cp200C__single.cdac5333fc78f7128fd8f2905fe4b89b,extended,200C,single,,Qualified,Qu‌alified,,
00938.cdac5333fc78f7128fd8f2905fe4b89b,00938__salted__extended__cp200D__single.cdac5333fc78f7128fd8f2905fe4b89b,extended,200D,single,,Qualified,Qu‍alified,,
00938.cdac5333fc78f7128fd8f2905fe4b89b,00938__salted__extended__cp00AD__single.cdac5333fc78f7128fd8f2905fe4b89b,extended,00AD,single,,Qualified,Qu­alified,,
00939.8d335bc76836e51b449de9f6b38aa0f8,00939__salted__extended__cp200B__single.8d335bc76836e51b449de9f6b38aa0f8,extended,200B,single,,,,"receive, Click, promotion","re​ceive, Cl​ick, pr​omotion"
00939.8d335bc76836e51b449de9f6b38aa0f8,00939__salted__extended__cp200C__single.8d335bc76836e51b449de9f6b38aa0f8,extended,200C,single,,,,"receive, Click, promotion","re‌ceive, Cl‌ick, pr‌omotion"
00939.8d335bc76836e51b449de9f6b38aa0f8,00939__salted__extended__cp200D__single.8d335bc76836e51b449de9f6b38aa0f8,extended,200D,single,,,,"receive, Click, promotion","re‍ceive, Cl‍ick, pr‍omotion"
00939.8d335bc76836e51b449de9f6b38aa0f8,00939__salted__extended__cp00AD__single.8d335bc76836e51b449de9f6b38aa0f8,extended,00AD,single,,,,"receive, Click, promotion","re­ceive, Cl­ick, pr­omotion"
00940.33bee147237876bc1f28b1bf21b586a0,00940__salted__extended__cp200B__single.33bee147237876bc1f28b1bf21b586a0,extended,200B,single,,Assistance,As​sistance,"Sir, Nigeria, assistance","Si​r, Ni​geria, as​sistance"
00940.33bee147237876bc1f28b1bf21b586a0,00940__salted__extended__cp200C__single.33bee147237876bc1f28b1bf21b586a0,extended,200C,single,,Assistance,As‌sistance,"Sir, Nigeria, assistance","Si‌r, Ni‌geria, as‌sistance"
00940.33bee147237876bc1f28b1bf21b586a0,00940__salted__extended__cp200D__single.33bee147237876bc1f28b1bf21b586a0,extended,200D,single,,Assistance,As‍sistance,"Sir, Nigeria, assistance","Si‍r, Ni‍geria, as‍sistance"
00940.33bee147237876bc1f28b1bf21b586a0,00940__salted__extended__cp00AD__single.33bee147237876bc1f28b1bf21b586a0,extended,00AD,single,,Assistance,As­sistance,"Sir, Nigeria, assistance","Si­r, Ni­geria, as­sistance"
00941.3ad67a2e6c3bc19d2187dd5a98e05c9d,00941__salted__extended__cp200B__single.3ad67a2e6c3bc19d2187dd5a98e05c9d,extended,200B,single,,,,"Monthly, receive, Buyers","Mo​nthly, re​ceive, Bu​yers"
00941.3ad67a2e6c3bc19d2187dd5a98e05c9d,00941__salted__extended__cp200C__single.3ad67a2e6c3bc19d2187dd5a98e05c9d,extended,200C,single,,,,"Monthly, receive, Buyers","Mo‌nthly, re‌ceive, Bu‌yers"
00941.3ad67a2e6c3bc19d2187dd5a98e05c9d,00941__salted__extended__cp200D__single.3ad67a2e6c3bc19d2187dd5a98e05c9d,extended,200D,single,,,,"Monthly, receive, Buyers","Mo‍nthly, re‍ceive, Bu‍yers"
00941.3ad67a2e6c3bc19d2187dd5a98e05c9d,00941__salted__extended__cp00AD__single.3ad67a2e6c3bc19d2187dd5a98e05c9d,extended,00AD,single,,,,"Monthly, receive, Buyers","Mo­nthly, re­ceive, Bu­yers"
00946.b2d8cc12ec881dc3ad32998e292ad772,00946__salted__extended__cp200B__single.b2d8cc12ec881dc3ad32998e292ad772,extended,200B,single,,EARN,EA​RN,"click, DeathToSpamDeathToSpamDeathToSpam, Sightings","cl​ick, De​athToSpamDeathToSpamDeathToSpam, Si​ghtings"
00946.b2d8cc12ec881dc3ad32998e292ad772,00946__salted__extended__cp200C__single.b2d8cc12ec881dc3ad32998e292ad772,extended,200C,single,,EARN,EA‌RN,"click, DeathToSpamDeathToSpamDeathToSpam, Sightings","cl‌ick, De‌athToSpamDeathToSpamDeathToSpam, Si‌ghtings"
00946.b2d8cc12ec881dc3ad32998e292ad772,00946__salted__extended__cp200D__single.b2d8cc12ec881dc3ad32998e292ad772,extended,200D,single,,EARN,EA‍RN,"click, DeathToSpamDeathToSpamDeathToSpam, Sightings","cl‍ick, De‍athToSpamDeathToSpamDeathToSpam, Si‍ghtings"
00946.b2d8cc12ec881dc3ad32998e292ad772,00946__salted__extended__cp00AD__single.b2d8cc12ec881dc3ad32998e292ad772,extended,00AD,single,,EARN,EA­RN,"click, DeathToSpamDeathToSpamDeathToSpam, Sightings","cl­ick, De­athToSpamDeathToSpamDeathToSpam, Si­ghtings"
00947.e4d80402e902f1ea42cfc539bb279afd,00947__salted__extended__cp200B__single.e4d80402e902f1ea42cfc539bb279afd,extended,200B,single,,inkjet,in​kjet,,
00947.e4d80402e902f1ea42cfc539bb279afd,00947__salted__extended__cp200C__single.e4d80402e902f1ea42cfc539bb279afd,extended,200C,single,,inkjet,in‌kjet,,
00947.e4d80402e902f1ea42cfc539bb279afd,00947__salted__extended__cp200D__single.e4d80402e902f1ea42cfc539bb279afd,extended,200D,single,,inkjet,in‍kjet,,
00947.e4d80402e902f1ea42cfc539bb279afd,00947__salted__extended__cp00AD__single.e4d80402e902f1ea42cfc539bb279afd,extended,00AD,single,,inkjet,in­kjet,,
00948.674250d39ae9ea6d1c054fd6f7b52cee,00948__salted__extended__cp200B__single.674250d39ae9ea6d1c054fd6f7b52cee,extended,200B,single,,,,incurred,in​curred
00948.674250d39ae9ea6d1c054fd6f7b52cee,00948__salted__extended__cp200C__single.674250d39ae9ea6d1c054fd6f7b52cee,extended,200C,single,,,,incurred,in‌curred
00948.674250d39ae9ea6d1c054fd6f7b52cee,00948__salted__extended__cp200D__single.674250d39ae9ea6d1c054fd6f7b52cee,extended,200D,single,,,,incurred,in‍curred
00948.674250d39ae9ea6d1c054fd6f7b52cee,00948__salted__extended__cp00AD__single.674250d39ae9ea6d1c054fd6f7b52cee,extended,00AD,single,,,,incurred,in­curred
00951.f7044a1b178dc3dcff44932f840b8805,00951__salted__extended__cp200B__single.f7044a1b178dc3dcff44932f840b8805,extended,200B,single,,,,"kindly, click, click","ki​ndly, cl​ick, cl​ick"
00951.f7044a1b178dc3dcff44932f840b8805,00951__salted__extended__cp200C__single.f7044a1b178dc3dcff44932f840b8805,extended,200C,single,,,,"kindly, click, click","ki‌ndly, cl‌ick, cl‌ick"
00951.f7044a1b178dc3dcff44932f840b8805,00951__salted__extended__cp200D__single.f7044a1b178dc3dcff44932f840b8805,extended,200D,single,,,,"kindly, click, click","ki‍ndly, cl‍ick, cl‍ick"
00951.f7044a1b178dc3dcff44932f840b8805,00951__salted__extended__cp00AD__single.f7044a1b178dc3dcff44932f840b8805,extended,00AD,single,,,,"kindly, click, click","ki­ndly, cl­ick, cl­ick"
00954.f92e3e1383d3882a4287fb8d6a1b1eb0,00954__salted__extended__cp200B__single.f92e3e1383d3882a4287fb8d6a1b1eb0,extended,200B,single,,,,"Nigeria, Lagos, Nigeria","Ni​geria, La​gos, Ni​geria"
00954.f92e3e1383d3882a4287fb8d6a1b1eb0,00954__salted__extended__cp200C__single.f92e3e1383d3882a4287fb8d6a1b1eb0,extended,200C,single,,,,"Nigeria, Lagos, Nigeria","Ni‌geria, La‌gos, Ni‌geria"
00954.f92e3e1383d3882a4287fb8d6a1b1eb0,00954__salted__extended__cp200D__single.f92e3e1383d3882a4287fb8d6a1b1eb0,extended,200D,single,,,,"Nigeria, Lagos, Nigeria","Ni‍geria, La‍gos, Ni‍geria"
00954.f92e3e1383d3882a4287fb8d6a1b1eb0,00954__salted__extended__cp00AD__single.f92e3e1383d3882a4287fb8d6a1b1eb0,extended,00AD,single,,,,"Nigeria, Lagos, Nigeria","Ni­geria, La­gos, Ni­geria"
00956.bd15831ffe9661a5395b8ec491a4fed2,00956__salted__extended__cp200B__single.bd15831ffe9661a5395b8ec491a4fed2,extended,200B,single,,Cartridges,Ca​rtridges,,
00956.bd15831ffe9661a5395b8ec491a4fed2,00956__salted__extended__cp200C__single.bd15831ffe9661a5395b8ec491a4fed2,extended,200C,single,,Cartridges,Ca‌rtridges,,
00956.bd15831ffe9661a5395b8ec491a4fed2,00956__salted__extended__cp200D__single.bd15831ffe9661a5395b8ec491a4fed2,extended,200D,single,,Cartridges,Ca‍rtridges,,
00956.bd15831ffe9661a5395b8ec491a4fed2,00956__salted__extended__cp00AD__single.bd15831ffe9661a5395b8ec491a4fed2,extended,00AD,single,,Cartridges,Ca­rtridges,,
00958.c624269d8005dce3d754defab3a3d691,00958__salted__extended__cp200B__single.c624269d8005dce3d754defab3a3d691,extended,200B,single,,inkjet,in​kjet,,
00958.c624269d8005dce3d754defab3a3d691,00958__salted__extended__cp200C__single.c624269d8005dce3d754defab3a3d691,extended,200C,single,,inkjet,in‌kjet,,
00958.c624269d8005dce3d754defab3a3d691,00958__salted__extended__cp200D__single.c624269d8005dce3d754defab3a3d691,extended,200D,single,,inkjet,in‍kjet,,
00958.c624269d8005dce3d754defab3a3d691,00958__salted__extended__cp00AD__single.c624269d8005dce3d754defab3a3d691,extended,00AD,single,,inkjet,in­kjet,,
00962.452e4bd0724bf1139c9bc4eb9ec0fe43,00962__salted__extended__cp200B__single.452e4bd0724bf1139c9bc4eb9ec0fe43,extended,200B,single,,inkjet,in​kjet,,
00962.452e4bd0724bf1139c9bc4eb9ec0fe43,00962__salted__extended__cp200C__single.452e4bd0724bf1139c9bc4eb9ec0fe43,extended,200C,single,,inkjet,in‌kjet,,
00962.452e4bd0724bf1139c9bc4eb9ec0fe43,00962__salted__extended__cp200D__single.452e4bd0724bf1139c9bc4eb9ec0fe43,extended,200D,single,,inkjet,in‍kjet,,
00962.452e4bd0724bf1139c9bc4eb9ec0fe43,00962__salted__extended__cp00AD__single.452e4bd0724bf1139c9bc4eb9ec0fe43,extended,00AD,single,,inkjet,in­kjet,,
00963.fa300a7faa192b0315a2b2122a97953d,00963__salted__extended__cp200B__single.fa300a7faa192b0315a2b2122a97953d,extended,200B,single,,Earn,Ea​rn,"Click, Removal, removal","Cl​ick, Re​moval, re​moval"
00963.fa300a7faa192b0315a2b2122a97953d,00963__salted__extended__cp200C__single.fa300a7faa192b0315a2b2122a97953d,extended,200C,single,,Earn,Ea‌rn,"Click, Removal, removal","Cl‌ick, Re‌moval, re‌moval"
00963.fa300a7faa192b0315a2b2122a97953d,00963__salted__extended__cp200D__single.fa300a7faa192b0315a2b2122a97953d,extended,200D,single,,Earn,Ea‍rn,"Click, Removal, removal","Cl‍ick, Re‍moval, re‍moval"
00963.fa300a7faa192b0315a2b2122a97953d,00963__salted__extended__cp00AD__single.fa300a7faa192b0315a2b2122a97953d,extended,00AD,single,,Earn,Ea­rn,"Click, Removal, removal","Cl­ick, Re­moval, re­moval"
00968.d86fe0eb3bc78b724306380b63f82073,00968__salted__extended__cp200B__single.d86fe0eb3bc78b724306380b63f82073,extended,200B,single,,,,"receive, Click, receive","re​ceive, Cl​ick, re​ceive"
00968.d86fe0eb3bc78b724306380b63f82073,00968__salted__extended__cp200C__single.d86fe0eb3bc78b724306380b63f82073,extended,200C,single,,,,"receive, Click, receive","re‌ceive, Cl‌ick, re‌ceive"
00968.d86fe0eb3bc78b724306380b63f82073,00968__salted__extended__cp200D__single.d86fe0eb3bc78b724306380b63f82073,extended,200D,single,,,,"receive, Click, receive","re‍ceive, Cl‍ick, re‍ceive"
00968.d86fe0eb3bc78b724306380b63f82073,00968__salted__extended__cp00AD__single.d86fe0eb3bc78b724306380b63f82073,extended,00AD,single,,,,"receive, Click, receive","re­ceive, Cl­ick, re­ceive"
00970.4166b8fab10bbf38aa782c311a70ee6b,00970__salted__extended__cp200B__single.4166b8fab10bbf38aa782c311a70ee6b,extended,200B,single,,,,"promotion, Click, receive","pr​omotion, Cl​ick, re​ceive"
00970.4166b8fab10bbf38aa782c311a70ee6b,00970__salted__extended__cp200C__single.4166b8fab10bbf38aa782c311a70ee6b,extended,200C,single,,,,"promotion, Click, receive","pr‌omotion, Cl‌ick, re‌ceive"
00970.4166b8fab10bbf38aa782c311a70ee6b,00970__salted__extended__cp200D__single.4166b8fab10bbf38aa782c311a70ee6b,extended,200D,single,,,,"promotion, Click, receive","pr‍omotion, Cl‍ick, re‍ceive"
00970.4166b8fab10bbf38aa782c311a70ee6b,00970__salted__extended__cp00AD__single.4166b8fab10bbf38aa782c311a70ee6b,extended,00AD,single,,,,"promotion, Click, receive","pr­omotion, Cl­ick, re­ceive"
00971.6d8acd89e1b2e699acc6a3443c6d2d6d,00971__salted__extended__cp200B__single.6d8acd89e1b2e699acc6a3443c6d2d6d,extended,200B,single,,,,"Guaranteed, Guaranteed, Annuity","Gu​aranteed, Gu​aranteed, An​nuity"
00971.6d8acd89e1b2e699acc6a3443c6d2d6d,00971__salted__extended__cp200C__single.6d8acd89e1b2e699acc6a3443c6d2d6d,extended,200C,single,,,,"Guaranteed, Guaranteed, Annuity","Gu‌aranteed, Gu‌aranteed, An‌nuity"
00971.6d8acd89e1b2e699acc6a3443c6d2d6d,00971__salted__extended__cp200D__single.6d8acd89e1b2e699acc6a3443c6d2d6d,extended,200D,single,,,,"Guaranteed, Guaranteed, Annuity","Gu‍aranteed, Gu‍aranteed, An‍nuity"
00971.6d8acd89e1b2e699acc6a3443c6d2d6d,00971__salted__extended__cp00AD__single.6d8acd89e1b2e699acc6a3443c6d2d6d,extended,00AD,single,,,,"Guaranteed, Guaranteed, Annuity","Gu­aranteed, Gu­aranteed, An­nuity"
00972.5290463cd76d76c7dc9e2d2fb88cb8d1,00972__salted__extended__cp200B__single.5290463cd76d76c7dc9e2d2fb88cb8d1,extended,200B,single,,MLM,ML​M,,
00972.5290463cd76d76c7dc9e2d2fb88cb8d1,00972__salted__extended__cp200C__single.5290463cd76d76c7dc9e2d2fb88cb8d1,extended,200C,single,,MLM,ML‌M,,
00972.5290463cd76d76c7dc9e2d2fb88cb8d1,00972__salted__extended__cp200D__single.5290463cd76d76c7dc9e2d2fb88cb8d1,extended,200D,single,,MLM,ML‍M,,
00972.5290463cd76d76c7dc9e2d2fb88cb8d1,00972__salted__extended__cp00AD__single.5290463cd76d76c7dc9e2d2fb88cb8d1,extended,00AD,single,,MLM,ML­M,,
00973.ca8a425093e9994271e922f4d60f775c,00973__salted__extended__cp200B__single.ca8a425093e9994271e922f4d60f775c,extended,200B,single,,,,"receive, DeathToSpamDeathToSpamDeathToSpam, Sightings","re​ceive, De​athToSpamDeathToSpamDeathToSpam, Si​ghtings"
00973.ca8a425093e9994271e922f4d60f775c,00973__salted__extended__cp200C__single.ca8a425093e9994271e922f4d60f775c,extended,200C,single,,,,"receive, DeathToSpamDeathToSpamDeathToSpam, Sightings","re‌ceive, De‌athToSpamDeathToSpamDeathToSpam, Si‌ghtings"
00973.ca8a425093e9994271e922f4d60f775c,00973__salted__extended__cp200D__single.ca8a425093e9994271e922f4d60f775c,extended,200D,single,,,,"receive, DeathToSpamDeathToSpamDeathToSpam, Sightings","re‍ceive, De‍athToSpamDeathToSpamDeathToSpam, Si‍ghtings"
00973.ca8a425093e9994271e922f4d60f775c,00973__salted__extended__cp00AD__single.ca8a425093e9994271e922f4d60f775c,extended,00AD,single,,,,"receive, DeathToSpamDeathToSpamDeathToSpam, Sightings","re­ceive, De­athToSpamDeathToSpamDeathToSpam, Si­ghtings"
00975.5e2e7c9d8b2c04929ff41e010163e5e8,00975__salted__extended__cp200B__single.5e2e7c9d8b2c04929ff41e010163e5e8,extended,200B,single,,,,"requesting, receive, affiliate","re​questing, re​ceive, af​filiate"
00975.5e2e7c9d8b2c04929ff41e010163e5e8,00975__salted__extended__cp200C__single.5e2e7c9d8b2c04929ff41e010163e5e8,extended,200C,single,,,,"requesting, receive, affiliate","re‌questing, re‌ceive, af‌filiate"
00975.5e2e7c9d8b2c04929ff41e010163e5e8,00975__salted__extended__cp200D__single.5e2e7c9d8b2c04929ff41e010163e5e8,extended,200D,single,,,,"requesting, receive, affiliate","re‍questing, re‍ceive, af‍filiate"
00975.5e2e7c9d8b2c04929ff41e010163e5e8,00975__salted__extended__cp00AD__single.5e2e7c9d8b2c04929ff41e010163e5e8,extended,00AD,single,,,,"requesting, receive, affiliate","re­questing, re­ceive, af­filiate"
00976.82ecfa404e2e597e113dc0278c5861c2,00976__salted__extended__cp200B__single.82ecfa404e2e597e113dc0278c5861c2,extended,200B,single,,HGH,HG​H,"NBC, CBS, Oprah","NB​C, CB​S, Op​rah"
00976.82ecfa404e2e597e113dc0278c5861c2,00976__salted__extended__cp200C__single.82ecfa404e2e597e113dc0278c5861c2,extended,200C,single,,HGH,HG‌H,"NBC, CBS, Oprah","NB‌C, CB‌S, Op‌rah"
00976.82ecfa404e2e597e113dc0278c5861c2,00976__salted__extended__cp200D__single.82ecfa404e2e597e113dc0278c5861c2,extended,200D,single,,HGH,HG‍H,"NBC, CBS, Oprah","NB‍C, CB‍S, Op‍rah"
00976.82ecfa404e2e597e113dc0278c5861c2,00976__salted__extended__cp00AD__single.82ecfa404e2e597e113dc0278c5861c2,extended,00AD,single,,HGH,HG­H,"NBC, CBS, Oprah","NB­C, CB­S, Op­rah"
00978.707d7b7ae170aebe3d5b0fd28c55114e,00978__salted__extended__cp200B__single.707d7b7ae170aebe3d5b0fd28c55114e,extended,200B,single,,Profitable,Pr​ofitable,"LAGOS, NIGERIA, SIR","LA​GOS, NI​GERIA, SI​R"
00978.707d7b7ae170aebe3d5b0fd28c55114e,00978__salted__extended__cp200C__single.707d7b7ae170aebe3d5b0fd28c55114e,extended,200C,single,,Profitable,Pr‌ofitable,"LAGOS, NIGERIA, SIR","LA‌GOS, NI‌GERIA, SI‌R"
00978.707d7b7ae170aebe3d5b0fd28c55114e,00978__salted__extended__cp200D__single.707d7b7ae170aebe3d5b0fd28c55114e,extended,200D,single,,Profitable,Pr‍ofitable,"LAGOS, NIGERIA, SIR","LA‍GOS, NI‍GERIA, SI‍R"
00978.707d7b7ae170aebe3d5b0fd28c55114e,00978__salted__extended__cp00AD__single.707d7b7ae170aebe3d5b0fd28c55114e,extended,00AD,single,,Profitable,Pr­ofitable,"LAGOS, NIGERIA, SIR","LA­GOS, NI­GERIA, SI­R"
00979.1ddb1d789492c2b6d6a5f1257d927088,00979__salted__extended__cp200B__single.1ddb1d789492c2b6d6a5f1257d927088,extended,200B,single,,Profitable,Pr​ofitable,,
00979.1ddb1d789492c2b6d6a5f1257d927088,00979__salted__extended__cp200C__single.1ddb1d789492c2b6d6a5f1257d927088,extended,200C,single,,Profitable,Pr‌ofitable,,
00979.1ddb1d789492c2b6d6a5f1257d927088,00979__salted__extended__cp200D__single.1ddb1d789492c2b6d6a5f1257d927088,extended,200D,single,,Profitable,Pr‍ofitable,,
00979.1ddb1d789492c2b6d6a5f1257d927088,00979__salted__extended__cp00AD__single.1ddb1d789492c2b6d6a5f1257d927088,extended,00AD,single,,Profitable,Pr­ofitable,,
00984.9521bd4c46b37f795efb665266cf5ab5,00984__salted__extended__cp200B__single.9521bd4c46b37f795efb665266cf5ab5,extended,200B,single,,Mortgage,Mo​rtgage,"Mortgage, Loan, Mortgage","Mo​rtgage, Lo​an, Mo​rtgage"
00984.9521bd4c46b37f795efb665266cf5ab5,00984__salted__extended__cp200C__single.9521bd4c46b37f795efb665266cf5ab5,extended,200C,single,,Mortgage,Mo‌rtgage,"Mortgage, Loan, Mortgage","Mo‌rtgage, Lo‌an, Mo‌rtgage"
00984.9521bd4c46b37f795efb665266cf5ab5,00984__salted__extended__cp200D__single.9521bd4c46b37f795efb665266cf5ab5,extended,200D,single,,Mortgage,Mo‍rtgage,"Mortgage, Loan, Mortgage","Mo‍rtgage, Lo‍an, Mo‍rtgage"
00984.9521bd4c46b37f795efb665266cf5ab5,00984__salted__extended__cp00AD__single.9521bd4c46b37f795efb665266cf5ab5,extended,00AD,single,,Mortgage,Mo­rtgage,"Mortgage, Loan, Mortgage","Mo­rtgage, Lo­an, Mo­rtgage"
00993.32d00ccd0a831830838667fed1371d5f,00993__salted__extended__cp200B__single.32d00ccd0a831830838667fed1371d5f,extended,200B,single,,,,"dare, MLM, MLM","da​re, ML​M, ML​M"
00993.32d00ccd0a831830838667fed1371d5f,00993__salted__extended__cp200C__single.32d00ccd0a831830838667fed1371d5f,extended,200C,single,,,,"dare, MLM, MLM","da‌re, ML‌M, ML‌M"
00993.32d00ccd0a831830838667fed1371d5f,00993__salted__extended__cp200D__single.32d00ccd0a831830838667fed1371d5f,extended,200D,single,,,,"dare, MLM, MLM","da‍re, ML‍M, ML‍M"
00993.32d00ccd0a831830838667fed1371d5f,00993__salted__extended__cp00AD__single.32d00ccd0a831830838667fed1371d5f,extended,00AD,single,,,,"dare, MLM, MLM","da­re, ML­M, ML­M"
00995.694aa424a2433d32b9e4997edeeed9b2,00995__salted__extended__cp200B__single.694aa424a2433d32b9e4997edeeed9b2,extended,200B,single,,,,"click, click, click","cl​ick, cl​ick, cl​ick"
00995.694aa424a2433d32b9e4997edeeed9b2,00995__salted__extended__cp200C__single.694aa424a2433d32b9e4997edeeed9b2,extended,200C,single,,,,"click, click, click","cl‌ick, cl‌ick, cl‌ick"
00995.694aa424a2433d32b9e4997edeeed9b2,00995__salted__extended__cp200D__single.694aa424a2433d32b9e4997edeeed9b2,extended,200D,single,,,,"click, click, click","cl‍ick, cl‍ick, cl‍ick"
00995.694aa424a2433d32b9e4997edeeed9b2,00995__salted__extended__cp00AD__single.694aa424a2433d32b9e4997edeeed9b2,extended,00AD,single,,,,"click, click, click","cl­ick, cl­ick, cl­ick"
00996.cf51353ead421aa3c419ad3d42eb9f7f,00996__salted__extended__cp200B__single.cf51353ead421aa3c419ad3d42eb9f7f,extended,200B,single,,,,"currency, currency, currency","cu​rrency, cu​rrency, cu​rrency"
00996.cf51353ead421aa3c419ad3d42eb9f7f,00996__salted__extended__cp200C__single.cf51353ead421aa3c419ad3d42eb9f7f,extended,200C,single,,,,"currency, currency, currency","cu‌rrency, cu‌rrency, cu‌rrency"
00996.cf51353ead421aa3c419ad3d42eb9f7f,00996__salted__extended__cp200D__single.cf51353ead421aa3c419ad3d42eb9f7f,extended,200D,single,,,,"currency, currency, currency","cu‍rrency, cu‍rrency, cu‍rrency"
00996.cf51353ead421aa3c419ad3d42eb9f7f,00996__salted__extended__cp00AD__single.cf51353ead421aa3c419ad3d42eb9f7f,extended,00AD,single,,,,"currency, currency, currency","cu­rrency, cu­rrency, cu­rrency"
00999.f46c3f4b40ebbd0cf2752066c9372ecc,00999__salted__extended__cp200B__single.f46c3f4b40ebbd0cf2752066c9372ecc,extended,200B,single,,MLM,ML​M,,
00999.f46c3f4b40ebbd0cf2752066c9372ecc,00999__salted__extended__cp200C__single.f46c3f4b40ebbd0cf2752066c9372ecc,extended,200C,single,,MLM,ML‌M,,
